mean_rp,rel_std_rp,k,Df,Np,agg_num,Rve,Rg,eps_agg,h5_file,h5_key
0.015,0.1,0.95,2.7,2500,4,0.20557090250962384,0.2856761751961317,0.826823190049324,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.70/02500/4
0.015,0.1,0.95,2.7,2550,4,0.20658624752925175,0.2873434317695443,0.8272861067124582,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.70/02550/4
0.015,0.1,0.95,2.7,2600,4,0.20842170896318987,0.29122131499764164,0.8296326933663211,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.70/02600/4
0.015,0.1,0.95,2.7,2650,4,0.20919937862813243,0.2908978695274322,0.8271432176477632,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.70/02650/4
0.015,0.1,0.95,2.7,2700,4,0.21079353258976652,0.29451750172283675,0.8296016448962987,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.70/02700/4
0.015,0.1,0.95,2.7,2750,4,0.2120634670628833,0.2959540156687348,0.8290174708792105,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.70/02750/4
0.015,0.1,0.95,2.7,2800,4,0.21329126696214246,0.29780962718419657,0.8292621144483834,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.70/02800/4
0.015,0.1,0.95,2.75,350,4,0.1058419456531919,0.13152078527502517,0.757776017655364,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00350/4
0.015,0.1,0.95,2.75,400,4,0.11150727040750867,0.13783291323144617,0.7539192602813197,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00400/4
0.015,0.1,0.95,2.75,450,4,0.11649573887933141,0.14450002878834117,0.7564695924872666,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00450/4
0.015,0.1,0.95,2.75,500,4,0.11985135316830033,0.1494452770024755,0.7602773236007652,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00500/4
0.015,0.1,0.95,2.75,550,4,0.12404699843747823,0.15435188418284343,0.7587597054803468,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00550/4
0.015,0.1,0.95,2.75,600,4,0.12725009503230214,0.16067823069161943,0.7691498829673077,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00600/4
0.015,0.1,0.95,2.75,650,4,0.1319643342227676,0.16684079847775754,0.7700201376480365,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00650/4
0.015,0.1,0.95,2.75,700,4,0.13541806608580598,0.17103973544399423,0.7693435257863674,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00700/4
0.015,0.1,0.95,2.75,750,4,0.13732336047532404,0.17468243262638877,0.7742059727974797,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00750/4
0.015,0.1,0.95,2.75,800,4,0.14017525369199296,0.17693696573429124,0.7689078453665147,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00800/4
0.015,0.1,0.95,2.75,850,4,0.14315178784825633,0.18270916034322604,0.7764697831812313,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00850/4
0.015,0.1,0.95,2.75,900,4,0.14701880267506512,0.18745793801067498,0.7758008233393195,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00900/4
0.015,0.1,0.95,2.75,950,4,0.14927273546019268,0.19090807162123666,0.7778248523465287,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/00950/4
0.015,0.1,0.95,2.75,1000,4,0.15175852325737635,0.19491183034635784,0.7806328708592926,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01000/4
0.015,0.1,0.95,2.75,1050,4,0.15283636061030326,0.19667507122059677,0.7818983305014195,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01050/4
0.015,0.1,0.95,2.75,1100,4,0.15531903209851206,0.1993372029990567,0.7801452659500079,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01100/4
0.015,0.1,0.95,2.75,1150,4,0.15903162403397125,0.2045064359655519,0.7814471786902574,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01150/4
0.015,0.1,0.95,2.75,1200,4,0.1607298894879169,0.2074490715799264,0.7838365180574618,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01200/4
0.015,0.1,0.95,2.75,1250,4,0.1641214565946722,0.21194384027802463,0.7841954653542604,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01250/4
0.015,0.1,0.95,2.75,1300,4,0.16474196321979967,0.2124651935380116,0.7833412629328711,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01300/4
0.015,0.1,0.95,2.75,1350,4,0.16772814011698106,0.21718401083115604,0.7859273812456614,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01350/4
0.015,0.1,0.95,2.75,1400,4,0.16892574364476498,0.21871860628214657,0.7858800149135163,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01400/4
0.015,0.1,0.95,2.75,1450,4,0.17177987144188198,0.2227423160853366,0.7868253776706547,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01450/4
0.015,0.1,0.95,2.75,1500,4,0.1734525308105383,0.22594980888882463,0.7897515206696561,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01500/4
0.015,0.1,0.95,2.75,1550,4,0.17482105150573654,0.22657952304969137,0.7865254606833384,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01550/4
0.015,0.1,0.95,2.75,1600,4,0.17779237419843705,0.2305000117082817,0.7867183909307978,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01600/4
0.015,0.1,0.95,2.75,1650,4,0.17886409608614334,0.23275503786103638,0.7890890526490082,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01650/4
0.015,0.1,0.95,2.75,1700,4,0.18053006754845907,0.23436142295540469,0.7875693730374324,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01700/4
0.015,0.1,0.95,2.75,1750,4,0.18254485076695648,0.23783118576173007,0.7898500782121317,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01750/4
0.015,0.1,0.95,2.75,1800,4,0.1843648382147966,0.2405733561026693,0.7908207579881505,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01800/4
0.015,0.1,0.95,2.75,1850,4,0.18655754405354116,0.24301747808979524,0.7897418716992736,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01850/4
0.015,0.1,0.95,2.75,1900,4,0.18760028746094626,0.24561572833208964,0.7929101315853201,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01900/4
0.015,0.1,0.95,2.75,1950,4,0.1897519762135837,0.24857544013234448,0.7932663619366531,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/01950/4
0.015,0.1,0.95,2.75,2000,4,0.19079150604633865,0.24936223160904933,0.791832964986635,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02000/4
0.015,0.1,0.95,2.75,2050,4,0.19196793866389197,0.25165420647889053,0.7936994444115977,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02050/4
0.015,0.1,0.95,2.75,2100,4,0.19407606221988563,0.25472946963357984,0.7944558044980636,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02100/4
0.015,0.1,0.95,2.75,2150,4,0.19572589439943244,0.2561766012082598,0.7927219299518803,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02150/4
0.015,0.1,0.95,2.75,2200,4,0.19666405771199844,0.25993604263055525,0.798719198094704,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02200/4
0.015,0.1,0.95,2.75,2250,4,0.19801072950086945,0.2591241127136693,0.7926187141742999,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02250/4
0.015,0.1,0.95,2.75,2300,4,0.20027140569580035,0.26426882004175184,0.7977232639663598,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02300/4
0.015,0.1,0.95,2.75,2350,4,0.20123790174053924,0.26491177804514643,0.7962712061338797,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02350/4
0.015,0.1,0.95,2.75,2400,4,0.2022747494713666,0.26684627910609576,0.7975730007546453,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02400/4
0.015,0.1,0.95,2.75,2450,4,0.2036381937153124,0.2683235125717502,0.7968445898388232,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02450/4
0.015,0.1,0.95,2.75,2500,4,0.20556847432845662,0.2711949679809059,0.7975808798459374,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02500/4
0.015,0.1,0.95,2.75,2550,4,0.20668295444708232,0.2727002209794176,0.7976587684935327,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02550/4
0.015,0.1,0.95,2.75,2600,4,0.20848048529234697,0.2758557837116682,0.7993788010550575,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02600/4
0.015,0.1,0.95,2.75,2650,4,0.20970137483338322,0.27660554391175435,0.7974892565358873,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02650/4
0.015,0.1,0.95,2.75,2700,4,0.21034783079930222,0.276645495390317,0.7956991470634567,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02700/4
0.015,0.1,0.95,2.75,2750,4,0.21175428236057348,0.2800635836317728,0.7991122028745148,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02750/4
0.015,0.1,0.95,2.75,2800,4,0.21258533649660455,0.28157652276077233,0.7999965598127361,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.75/02800/4
0.015,0.1,0.95,2.8,350,4,0.10637883704407194,0.12656779123959463,0.7240547094111005,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00350/4
0.015,0.1,0.95,2.8,400,4,0.11196479336899887,0.13347126276796453,0.7256480720825574,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00400/4
0.015,0.1,0.95,2.8,450,4,0.11608851549737595,0.13925719527140468,0.730758676625929,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00450/4
0.015,0.1,0.95,2.8,500,4,0.1196996041789272,0.144181637389682,0.7340652084321451,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00500/4
0.015,0.1,0.95,2.8,550,4,0.123837275880704,0.14997100413240444,0.7383268588672629,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00550/4
0.015,0.1,0.95,2.8,600,4,0.12785640302957182,0.15588414706067363,0.7435584049821224,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00600/4
0.015,0.1,0.95,2.8,650,4,0.13077005672737163,0.15876995786897652,0.7403150246094343,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00650/4
0.015,0.1,0.95,2.8,700,4,0.13445347456423676,0.16383217752546894,0.7431110910564207,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00700/4
0.015,0.1,0.95,2.8,750,4,0.13735939087276522,0.16692324987960847,0.7410288115970105,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00750/4
0.015,0.1,0.95,2.8,800,4,0.1414661234995403,0.17203278715981082,0.7415654594346346,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00800/4
0.015,0.1,0.95,2.8,850,4,0.14322314225458396,0.17473306524572968,0.7440582223261314,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00850/4
0.015,0.1,0.95,2.8,900,4,0.14603273743980252,0.17841876849611663,0.7451668384475061,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00900/4
0.015,0.1,0.95,2.8,950,4,0.1492707245652562,0.18290708601766906,0.7473849587843553,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/00950/4
0.015,0.1,0.95,2.8,1000,4,0.15128582498248308,0.18481805987997255,0.745089122282308,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01000/4
0.015,0.1,0.95,2.8,1050,4,0.15433983733844822,0.18906876679626006,0.7471857115182469,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01050/4
0.015,0.1,0.95,2.8,1100,4,0.15583857003120488,0.1922381416110882,0.7524100223042947,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01100/4
0.015,0.1,0.95,2.8,1150,4,0.1584324173050351,0.19432974409701317,0.7481504466576735,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01150/4
0.015,0.1,0.95,2.8,1200,4,0.1605991579174373,0.1979939389238829,0.7519718465796253,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01200/4
0.015,0.1,0.95,2.8,1250,4,0.16408854970699108,0.2015402657261538,0.7491718790712778,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01250/4
0.015,0.1,0.95,2.8,1300,4,0.16541422995851698,0.2041381797932581,0.7527292397963155,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01300/4
0.015,0.1,0.95,2.8,1350,4,0.16659974943761816,0.20428486748938787,0.7479183019703673,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01350/4
0.015,0.1,0.95,2.8,1400,4,0.16970151322014868,0.20917683319928349,0.7518334352576272,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01400/4
0.015,0.1,0.95,2.8,1450,4,0.17176163179943515,0.21244607810269142,0.7543825640294965,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01450/4
0.015,0.1,0.95,2.8,1500,4,0.17426777495549722,0.21628257577804774,0.7568840038158363,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01500/4
0.015,0.1,0.95,2.8,1550,4,0.17577131062781623,0.21719604397564551,0.7536712423489897,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01550/4
0.015,0.1,0.95,2.8,1600,4,0.17678542427895572,0.21972934331331223,0.7579516827530913,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01600/4
0.015,0.1,0.95,2.8,1650,4,0.17882943719925998,0.2204618763248403,0.7519476151038791,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01650/4
0.015,0.1,0.95,2.8,1700,4,0.18032337076324714,0.22471642629692942,0.7598522799734347,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01700/4
0.015,0.1,0.95,2.8,1750,4,0.1821327687098198,0.2260907755703966,0.7570356169990171,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01750/4
0.015,0.1,0.95,2.8,1800,4,0.18407759037919355,0.22801685186921977,0.7554718839813157,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01800/4
0.015,0.1,0.95,2.8,1850,4,0.1861057562747102,0.231228196761916,0.75768298140182,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01850/4
0.015,0.1,0.95,2.8,1900,4,0.18731141334011,0.23247508085940555,0.7568969678732964,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01900/4
0.015,0.1,0.95,2.8,1950,4,0.18860896054000573,0.2341498323663906,0.7570973310314262,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/01950/4
0.015,0.1,0.95,2.8,2000,4,0.19080135128539386,0.23670080393760973,0.756571168169323,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02000/4
0.015,0.1,0.95,2.8,2050,4,0.1927630016214284,0.23996160356435262,0.759080113389812,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02050/4
0.015,0.1,0.95,2.8,2100,4,0.19318141124881283,0.24077612073628832,0.7599605408008752,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02100/4
0.015,0.1,0.95,2.8,2150,4,0.19559203237230766,0.24533428711442964,0.7644920295872443,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02150/4
0.015,0.1,0.95,2.8,2200,4,0.19689628361488734,0.2458329308647119,0.761208284395813,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02200/4
0.015,0.1,0.95,2.8,2250,4,0.19784457865943064,0.2486016613349792,0.7657458688874617,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02250/4
0.015,0.1,0.95,2.8,2300,4,0.19979663459048508,0.24934892499005962,0.7609058881928018,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02300/4
0.015,0.1,0.95,2.8,2350,4,0.20136017300391898,0.2514942749805148,0.7614588586208094,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02350/4
0.015,0.1,0.95,2.8,2400,4,0.20298747165135833,0.2538729286676731,0.762433390849499,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02400/4
0.015,0.1,0.95,2.8,2450,4,0.20417263794227344,0.25634430349920273,0.765172755205153,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02450/4
0.015,0.1,0.95,2.8,2500,4,0.20574848624815734,0.25845741960673924,0.7655394338736388,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02500/4
0.015,0.1,0.95,2.8,2550,4,0.20695812167256558,0.2592037799300161,0.7634351004142849,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02550/4
0.015,0.1,0.95,2.8,2600,4,0.20814457472103778,0.2624114827569264,0.7680610662200198,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02600/4
0.015,0.1,0.95,2.8,2650,4,0.20968630629742482,0.2631286199874374,0.7648024356226162,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02650/4
0.015,0.1,0.95,2.8,2700,4,0.21088607984439045,0.26515893794609935,0.7661960713397249,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02700/4
0.015,0.1,0.95,2.8,2750,4,0.21262203559274215,0.26835313747794687,0.7688299010901654,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02750/4
0.015,0.1,0.95,2.8,2800,4,0.21340098484499048,0.2685369541464396,0.7667595032729598,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.80/02800/4
0.015,0.1,0.95,2.85,350,4,0.10710464528192618,0.12214246412513298,0.6866340784130618,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00350/4
0.015,0.1,0.95,2.85,400,4,0.11144603213231229,0.12847850639368485,0.6966602879123549,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00400/4
0.015,0.1,0.95,2.85,450,4,0.11570785520873161,0.1336180380022336,0.6981993751336787,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00450/4
0.015,0.1,0.95,2.85,500,4,0.12030095436093177,0.13909167663580116,0.6993019118138015,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00500/4
0.015,0.1,0.95,2.85,550,4,0.12324876519779425,0.1422359598559993,0.6976246510491149,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00550/4
0.015,0.1,0.95,2.85,600,4,0.12712205101791002,0.14726072128261447,0.7010291959561297,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00600/4
0.015,0.1,0.95,2.85,650,4,0.1310787817417358,0.1536491379677469,0.7114416270440274,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00650/4
0.015,0.1,0.95,2.85,700,4,0.13470459038001195,0.15574036248556158,0.6992743177615909,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00700/4
0.015,0.1,0.95,2.85,750,4,0.13770385657065004,0.1613548888990637,0.7111191190499011,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00750/4
0.015,0.1,0.95,2.85,800,4,0.14083000552456804,0.16450259464139025,0.7083955094469219,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00800/4
0.015,0.1,0.95,2.85,850,4,0.14335279992090275,0.16706356398579936,0.7063701595670243,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00850/4
0.015,0.1,0.95,2.85,900,4,0.145810507327881,0.17088039013685996,0.711253546991179,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00900/4
0.015,0.1,0.95,2.85,950,4,0.14886035641778586,0.17459648175451992,0.7119568347020875,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/00950/4
0.015,0.1,0.95,2.85,1000,4,0.15139624687417083,0.17871766248313345,0.7174666126418997,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01000/4
0.015,0.1,0.95,2.85,1050,4,0.15423573307396754,0.1814539368523091,0.7145811210242865,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01050/4
0.015,0.1,0.95,2.85,1100,4,0.15653456465075893,0.18510010310339575,0.7189150177637371,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01100/4
0.015,0.1,0.95,2.85,1150,4,0.15858787238655092,0.18533588239882165,0.7088221980507758,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01150/4
0.015,0.1,0.95,2.85,1200,4,0.16066473252752334,0.18935966385032854,0.7161256716023499,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01200/4
0.015,0.1,0.95,2.85,1250,4,0.1628492210221932,0.19249575492871135,0.7186023524756522,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01250/4
0.015,0.1,0.95,2.85,1300,4,0.16474119830441544,0.19461670086579963,0.7181012052117743,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01300/4
0.015,0.1,0.95,2.85,1350,4,0.16738026810917414,0.19774789554744432,0.7181590838239125,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01350/4
0.015,0.1,0.95,2.85,1400,4,0.16898529121023756,0.20038037545265752,0.7212543934583432,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01400/4
0.015,0.1,0.95,2.85,1450,4,0.17175080127419134,0.20181085791501005,0.7135231021101218,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01450/4
0.015,0.1,0.95,2.85,1500,4,0.17262411927965995,0.20490989076696373,0.7221294391281696,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01500/4
0.015,0.1,0.95,2.85,1550,4,0.1752819287524926,0.20690218139259253,0.7174189091169233,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01550/4
0.015,0.1,0.95,2.85,1600,4,0.17641750853377042,0.20839549852113648,0.7180403727027356,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01600/4
0.015,0.1,0.95,2.85,1650,4,0.17822232878693656,0.21063442631027443,0.7184696919330125,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01650/4
0.015,0.1,0.95,2.85,1700,4,0.1805825937931538,0.2149884951212237,0.7245715002687689,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01700/4
0.015,0.1,0.95,2.85,1750,4,0.18194347045667086,0.21481281712588024,0.7176058298496623,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01750/4
0.015,0.1,0.95,2.85,1800,4,0.1845291369814316,0.2186791560608226,0.7207458988638513,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01800/4
0.015,0.1,0.95,2.85,1850,4,0.18580736327759945,0.21942424395780222,0.7177968838330737,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01850/4
0.015,0.1,0.95,2.85,1900,4,0.18783307350058395,0.22256249319864632,0.7206252595350058,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01900/4
0.015,0.1,0.95,2.85,1950,4,0.18872623872767263,0.2238315106446739,0.7214135097124562,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/01950/4
0.015,0.1,0.95,2.85,2000,4,0.1903336808308594,0.22668297941882437,0.7248832209343243,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02000/4
0.015,0.1,0.95,2.85,2050,4,0.19187947038125877,0.22926330004863882,0.7275362117938973,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02050/4
0.015,0.1,0.95,2.85,2100,4,0.19424612806162908,0.23132440436460747,0.7248182488958571,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02100/4
0.015,0.1,0.95,2.85,2150,4,0.1957644733554469,0.23346491277692918,0.7259917389889117,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02150/4
0.015,0.1,0.95,2.85,2200,4,0.19733975706076687,0.23481421592367202,0.7241344400023081,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02200/4
0.015,0.1,0.95,2.85,2250,4,0.19769034859877285,0.23488418564980915,0.7229093031337293,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02250/4
0.015,0.1,0.95,2.85,2300,4,0.19996407961512583,0.2373841540804828,0.7222029274560688,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02300/4
0.015,0.1,0.95,2.85,2350,4,0.2020408450121667,0.24059352233499617,0.7247720006622684,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02350/4
0.015,0.1,0.95,2.85,2400,4,0.20223876985461925,0.24121303027477695,0.7260837315542419,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02400/4
0.015,0.1,0.95,2.85,2450,4,0.20426307212272468,0.2431301437595501,0.7243994796471099,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02450/4
0.015,0.1,0.95,2.85,2500,4,0.20524010871186799,0.2458516159090415,0.7296076612184696,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02500/4
0.015,0.1,0.95,2.85,2550,4,0.20729912251127888,0.24692415931584252,0.7250026458678462,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.85/02550/4
